,职位ID,职位名,薪资范围,公司ID,公司名,职位链接,发布时间,猎头名称,猎头ID,工作经验,公司主页,公司描述,岗位亮点
188,8843204,php开发工程师,8k-12k,122021234,Guarantee Mart,https://www.lagou.com/jobs/8843204.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-06-02,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/1e02d01b4747175abf6da4514cb98253e722357a353d2dd25e19b07606043cb3.html,"专业服务｜咨询,金融业 / 天使轮 / 15-50人",“来自加拿大多伦多的跨境交易公司”
189,8798775,php工程师,12k-16k,136611,嘉立创集团,https://www.lagou.com/jobs/8798775.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-06-01,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/ae4661c1280c2a70362d6ab00a76421d2909562a3956e421.html,"智能硬件,电商平台 / A轮 / 500-2000人",“月团建，加班零食，补贴各种活动，其他节日礼物”
190,7048558,php,5k-6k,118008048,魁网科技,https://www.lagou.com/jobs/7048558.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-06-01,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/f0d35cf8e27921acbc45f160b849cb5d01aa6ab5701a7a20ab50407307dffa17.html,"软件开发,其他 / A轮 / 15-50人",“福利待遇、公司发展、”
191,8898508,服务端工程师 （PHP）,25k-50k,123146037,北京如秄,https://www.lagou.com/jobs/8898508.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-06-01,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/3aa3c8f05eaa027772f49d3b065426a48dd8ea9ea962b4791280769fe076ead6.html,"工具类产品,IT技术服务｜咨询,专业服务｜咨询 / 不需要融资 / 50-150人",“大公司”
192,8179402,PHP研发工程师,11k-22k,240933,百家云,https://www.lagou.com/jobs/8179402.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-31,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/5fdd065c59cdfcc29b381f3a9dc733b7931443a3467dd271.html,"移动互联网,企业服务 / B轮 / 150-500人",“五险一金”
193,4006529,PHP高级工程师,10k-18k,43663,UCToo,https://www.lagou.com/jobs/4006529.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-31,,,经验1-3年 / 不限,https://www.lagou.com/gongsi/v1/de930f289cebac17a9fcc7e21859a17bd3209cb93a955a5b.html,"电商平台,软件服务｜咨询 / 未融资 / 15-50人","“创意实现,项目提成,带薪年假,股份期权”"
194,8893218,PHP后端开发工程师,8k-15k,174578,小蓝条,https://www.lagou.com/jobs/8893218.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-31,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/f0664d53460624c72c9b5fc214165c914403d382e1c1119b.html,硬件 / 未融资 / 15-50人,“五险一金、双休”
195,7949064,IDG测试部_PHP研发工程师,20k-40k,1575,百度,https://www.lagou.com/jobs/7949064.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-06-03,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/bf84de601392d1724b01721cd253f5b741a9dddfc0ca5740.html,"人工智能服务,信息检索,科技金融 / 上市公司 / 2000人以上",“发展前景、团队实力”
196,8570935,php开发工程师,7k-12k,122021234,Guarantee Mart,https://www.lagou.com/jobs/8570935.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-06-02,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/b68abfd9cab21ce02c768fa6f24498e39ae1a938afbe7c17d5eeacab55ee5c92.html,"专业服务｜咨询,金融业 / 天使轮 / 15-50人",“来自多伦多的跨境服务信用生态公司”
197,1712967,PHP开发工程师,6k-12k,48804,巨点信息,https://www.lagou.com/jobs/1712967.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-31,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/ee594aed786d8c6d14c48b5eea114230d671bcf973e3b90e.html,消费生活 / 天使轮 / 15-50人,“五险一金，五天工作制，弹性上班时间”
198,8766127,php开发工程师,10k-15k,119807,5Eplay,https://www.lagou.com/jobs/8766127.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-31,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/eb240a5430310e9668d29393d656ec206aadd13aba0ec4dd.html,"移动互联网,游戏 / A轮 / 15-50人",“周末双休五险一金绩效奖金带薪年假节日福利”
199,8892697,php开发工程师,10k-15k,78710,Target Social,https://www.lagou.com/jobs/8892697.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-31,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/223cec617597584cc1212efc3430aa1f3d88963a334d7989.html,"移动互联网,数据服务 / B轮 / 50-150人",“团队稳定，非外包岗位，非996”
200,8635156,php开发工程师,10k-15k,666066,木头云,https://www.lagou.com/jobs/8635156.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-31,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/c8480a515e8c7237149db1e331d57787fbc78a87c20b80de.html,电商 / 未融资 / 500-2000人,“发展前景、晋升机会、绩效奖励、团队配合”
201,4733681,PHP程序员,9k-15k,342604,好采网络,https://www.lagou.com/jobs/4733681.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-31,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/21cddcb5db9a62837c7d2e30527087e6cf4e63a20b447b40.html,电商 / 不需要融资 / 15-50人,"“新项目,前景大”"
202,8423605,php后端开发工程师,12k-15k,121740306,首赛科技,https://www.lagou.com/jobs/8423605.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-31,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/05aaac2c53f8e4e337fc69b82f45d8e90fff0dd16819ca68d3275bd8f84fc974.html,"人工智能服务,软件服务｜咨询 / 未融资 / 15-50人",“技术氛围浓厚，工作环境轻松”
203,8643027,php开发工程师,5k-10k,453555,猫灵网络,https://www.lagou.com/jobs/8643027.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-31,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/db7712f5018bdea74d6a6d577fa2c627087bd9a60e3001cf.html,移动互联网 / 不需要融资 / 15-50人,“不加班”
204,8878405,php开发工程师,13k-18k,25075,华图教育集团,https://www.lagou.com/jobs/8878405.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-31,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/e4a10b2f7685f3183ad125c4bb76a86dc7d42d2328d25d88.html,教育 / 上市公司 / 2000人以上,“周末双休；五险一金；大平台；团队氛围好”
205,7138043,PHP开发工程师,8k-15k,504365,Goat Games,https://www.lagou.com/jobs/7138043.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-31,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/cf4d1ec46cfedc78be85c1197df5f29f2833f6d3335b7a9d.html,游戏 / 不需要融资 / 150-500人,“成长快 空间自由 专业度高”
206,7625577,初级PHP开发工程师,6k-9k,29028,晨云信息,https://www.lagou.com/jobs/7625577.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-31,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/a27e2945049408573a861707e4531159c9e5e252863226ff.html,"移动互联网,数据服务 / 未融资 / 15-50人",“福利好，加班少，行业前景好”
207,7376072,php开发工程师,15k-25k,117505139,三合鸿业,https://www.lagou.com/jobs/7376072.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-31,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/09c28943bb3ffa21aa03e309d727ff008fdc3b2df3d7e6181376a21d51bef83c.html,"IT技术服务｜咨询,营销服务｜咨询 / 未融资 / 150-500人",“五险一金 弹性工作 奖金 上升空间大”
208,8889546,php工程师,8k-10k,466748,易遨中国,https://www.lagou.com/jobs/8889546.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-31,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/b7d6edf3bcc73507bba2532fb2cc75bf1d6418f01b44329a.html,"企业服务,移动互联网 / 上市公司 / 150-500人",“周末双休 五险一金 带薪休假”
209,8492306,php开发工程师,10k-15k,120295927,爱德科技,https://www.lagou.com/jobs/8492306.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-31,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/ea00ef18852376bd88793b22b86298cf9f3f198f3c630a0edee641cbf518623e.html,"电商,软件开发 / 不需要融资 / 50-150人",“老板nice 氛围轻松 扁平化”
210,8000192,php开发工程师,8k-10k,122271262,美途科技,https://www.lagou.com/jobs/8000192.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-31,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/65e12180c62b7e57e7610381efdfa5491442a8f41e4fcc3c618179a27aba4736.html,"物流丨运输,软件开发 / 未融资 / 15-50人",“领导好沟通”
211,8888969,php后端开发工程师,10k-12k,123146037,北京如秄,https://www.lagou.com/jobs/8888969.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-30,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/2633a6def2f2daf179a298b7d3ab1a31459b77159259a30c758bc9966597d550.html,"工具类产品,IT技术服务｜咨询,专业服务｜咨询 / 不需要融资 / 50-150人",“上市公司，包餐，班车，提供住宿”
212,8481235,php开发工程师/10k-14k/包三餐,10k-11k,122198125,雨点网络,https://www.lagou.com/jobs/8481235.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-30,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/51e2504c3b3e4b72cc5d9dcaaab92fe887f0475a586aee30d5030c3d29e80ce2.html,电商 / 不需要融资 / 50-150人,“高薪，成长空间，年轻团队，完善福利”
213,3072701,PHP开发工程师,8K-15K,158493,佰安信息,https://www.lagou.com/jobs/3072701.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-30,,,经验1-3年 / 不限,https://www.lagou.com/gongsi/v1/0c024410307bdc5f7427ae65838435a588c4b429525ae164.html,"信息安全,移动互联网 / 未融资 / 15-50人",“弹性工作制”
214,8887984,php开发工程师,7k-12k,82760776,贝思诺,https://www.lagou.com/jobs/8887984.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-30,,,经验1-3年 / 不限,https://www.lagou.com/gongsi/v1/2fe07ad9f22890d3c743d85ad4fcc8c33fe39f3f6fc707beeb624d08e9e42ddf.html,"软件开发,物联网 / 不需要融资 / 15-50人",“php”
215,8885123,php开发工程师,5k-10k,343957,云橙智想,https://www.lagou.com/jobs/8885123.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-29,,,经验1-3年 / 不限,https://www.lagou.com/gongsi/v1/51dca46a520df17687dcde210e30951e772f5bc3e1bd8158.html,"移动互联网,教育 / 未融资 / 少于15人",“晋升空间大，技术氛围浓”
216,1345696,PHP,4k-6k,83600,好巴兔,https://www.lagou.com/jobs/1345696.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-28,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/98dbda4a5b2337d8ebb96eb0631debf04b4720f5df57f9b1.html,其他 / 天使轮 / 15-50人,“成长空间大+发展前景好”
217,8857827,php开发工程师,15k-23k,121847946,金磁石,https://www.lagou.com/jobs/8857827.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-28,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/506adae1fe85e48d6ccc8d5217a31f1d056bb5c9e1a8f6297bdcae036cac4a3d.html,企业服务 / 不需要融资 / 50-150人,“小满科技猎头职位”
218,8882040,php开发工程师,8k-14k,433188,启世科技,https://www.lagou.com/jobs/8882040.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-28,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/119351a992182b7f279332f39d11e460173a142af16f6edd.html,"移动互联网,企业服务 / 未融资 / 少于15人",“带领一起进步，未来成就自己”
219,8881431,php开发,8k-12k,469455,知诚,https://www.lagou.com/jobs/8881431.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-28,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/9404254a0162a14419b42839e573e5046246fcc4f67f97c6.html,"电商,移动互联网 / 不需要融资 / 15-50人","“五险一金,地铁附近,年终奖,双休”"
220,8460060,php开发工程师,8k-10k,84463695,世纪众云,https://www.lagou.com/jobs/8460060.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-28,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/18e2f2e1a275c5858ee15904588cba436b70348bfb1c437c9fbad6ae79f531d9.html,"电商平台,软件服务｜咨询,旅游｜出行 / 未融资 / 15-50人",“团队气氛和谐，公司前景好，五险一金”
221,8880672,php开发工程师,10k-20k,123416222,新锋场域,https://www.lagou.com/jobs/8880672.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-28,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/982455d6563fb9b576fd1464add916b17c6897dc669b9cf2fd663ed761c60eaa.html,IT技术服务｜咨询 / 未融资 / 50-150人,“扁平化 福利齐全”
222,8880270,php开发工程师,10k-15k,118480011,亿达信息,https://www.lagou.com/jobs/8880270.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-28,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/028b6dcf892378af4f96455bc93c6c42e58777ae1aaf1838553a08ab4951d8e7.html,"软件服务｜咨询,IT技术服务｜咨询,人工智能服务 / 上市公司 / 2000人以上",“六险一金、零食、生日会、年终奖、节日福利”
223,5811176,PHP高级工程师,10k-18k,540476,HuaICT,https://www.lagou.com/jobs/5811176.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-28,,,经验1-3年 / 不限,https://www.lagou.com/gongsi/v1/4b0fd0da74568aeae4fc4d45a6ac0435c9144284f14061a7.html,"移动互联网,企业服务 / 未融资 / 15-50人","“创意实现,项目提成,带薪年假,股份期权”"
224,8677575,PHP技术/php程序员,5k-8k,348494,山东网亿,https://www.lagou.com/jobs/8677575.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-28,,,经验1-3年 / 不限,https://www.lagou.com/gongsi/v1/56decdb473664c66b39c238cd2fd83c9d78d821e74b2bcb9.html,"移动互联网,企业服务 / 不需要融资 / 15-50人",“18年行业经验 90后团队 氛围极佳”
225,8496781,php开发工程师,9k-15k,469455,知诚,https://www.lagou.com/jobs/8496781.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-28,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/3d1749e4cab0571f6169e66402616456f3f353146e28c630.html,"电商,移动互联网 / 不需要融资 / 15-50人","“五险一金,地铁附近,提供住宿,双休”"
226,8877405,php开发工程师,8k-13k,120598593,添楚瀚才传媒,https://www.lagou.com/jobs/8877405.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-27,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/78e223246ca8a2fbb50cba128ac1cdd9be5c575df9da499227b433f74b22dbbe.html,"工具类产品,IT技术服务｜咨询,专业服务｜咨询 / 未融资 / 150-500人",“双休 上市企业”
227,8875825,php工程师,10k-15k,261674,指色网络,https://www.lagou.com/jobs/8875825.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-27,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/6141e716a0945501bee514cdaa8e2396b3e154a19dc1161b.html,"移动互联网,游戏 / 天使轮 / 50-150人",“年底双薪”
228,5533125,资讯与社区PHP开发工程师,14k-28k,9253,富途,https://www.lagou.com/jobs/5533125.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-27,,,经验1-3年 / 不限,https://www.lagou.com/gongsi/v1/bd3d0027c34bf3d954a310784ebd3dae1d9b695d6ab29837.html,科技金融 / 上市公司 / 500-2000人,"“腾讯系团队,扁平管理,六险一金”"
229,8875739,php开发工程师,6k-9k,119071733,酷牛网络,https://www.lagou.com/jobs/8875739.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-27,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/94e243e7d9db7007d742ff01ef91cd19eb4480c6bee34742a8c16a291f839bc3.html,软件开发 / 不需要融资 / 50-150人,“不加班，团队有大神，工作轻松”
230,4531524,PHP技术工程师,5k-8k,380020,慧家汇文化俱乐部,https://www.lagou.com/jobs/4531524.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-27,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/2e4547c9a40b49d089e82cbae6c3e032338f09d61275064b.html,"移动互联网,电商 / 未融资 / 15-50人","“包住工作餐,节假日福利,生日福利,五险”"
231,8164147,php工程师,15k-28k,3328,好未来,https://www.lagou.com/jobs/8164147.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-27,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/6ae8de7ae2880f79a4bd76bdf7bd06a6073d1986ab9f1c20.html,在线教育 / 上市公司 / 2000人以上,“公司环境佳 领导nice 大牛团队”
232,8873579,php开发工程师,5k-7k,103118,小爱科技,https://www.lagou.com/jobs/8873579.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-27,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/874d8f59dc4f685735e87a49a3b56cd85e1939abccea78a3.html,"移动互联网,医疗丨健康 / 未融资 / 15-50人",“弹性工作、带薪年假、绩效奖金、节日福利、”
233,7473992,php开发工程师（yii 2）,14k-18k,4112,韩创科技,https://www.lagou.com/jobs/7473992.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-27,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/c9679616c6048891e9d973c2cff82378b545a0b20f4c7be6.html,内容社区 / 不需要融资 / 500-2000人,“技术大牛，阅读奖励，一年四次涨薪”
234,7166155,php开发工程师,8k-12k,118608292,广西橙猫智能科技有限公司,https://www.lagou.com/jobs/7166155.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-27,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/d4bcae871d25028641b407ecf3b4ea7e928e1053e9f5e8fefa32b17138a99b7e.html,软件开发 / 未融资 / 15-50人,“朝九晚六 绩效奖金”
235,8867691,php开发工程师,5k-8k,123404979,云蜗蜗,https://www.lagou.com/jobs/8867691.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-26,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/caaf312992ccc62c25089612a4551beb8671c55a0c5967205edc4b80f3a63abf.html,"专业服务｜咨询,房地产｜建筑｜物业,居住服务 / 未融资 / 15-50人",“团队年轻，气氛活跃”
236,8577579,php开发工程师,13k-15k,122940819,紫牛云,https://www.lagou.com/jobs/8577579.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-26,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/01e5deffefdf8bec6ae5f72cd3c7efa8317ad46c2e5142be7b109e66d956ebf8.html,"软件服务｜咨询,人工智能服务 / A轮 / 150-500人",“发展前景良好”
237,8865894,php开发工程师,8k-13k,123327432,科猎商服,https://www.lagou.com/jobs/8865894.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-26,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/89b0bf916cde37bf2d4960b5d9e2f1e9ef550b9d6bc05a1e837ede5fee76d467.html,专业服务｜咨询 / 未融资 / 15-50人,“拥有自助产权的软件服务开发商企业”
238,8864832,PHP后端游戏主程,10k-15k,123401323,小码科技,https://www.lagou.com/jobs/8864832.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-26,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/2450b25dd0d7c29f3a904692ee54b623759508398722197a592b545cb18460a9.html,"IT技术服务｜咨询,电商平台 / 未融资 / 50-150人",“高底薪＋奖金＋社保”
239,8672889,php高级开发工程师,8k-13k,122548802,华夏名足,https://www.lagou.com/jobs/8672889.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-26,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/579c5d15cec33b87a37ce1b31071c4051012aec467c66f1206a4cc1c690aff4e.html,"软件服务｜咨询,教育｜培训 / 不需要融资 / 50-150人",“大健康行业”
240,8676616,证券业务Web后端/PHP/Golang开发工程师,15k-30k,9253,富途,https://www.lagou.com/jobs/8676616.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-27,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/4e94b8cf63cd644b39135c1e8674e7f951cf62821cc8b848.html,科技金融 / 上市公司 / 500-2000人,“腾讯系 平台大”
241,8865620,php开发工程师,8k-16k,123327432,科猎商服,https://www.lagou.com/jobs/8865620.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-26,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/191064c616ac078296791e0944726caba54438422cb383aba6a1cf1e6299adfc.html,专业服务｜咨询 / 未融资 / 15-50人,“公司年轻化，氛围轻松”
242,7123657,php全栈,10k-15k,24998,远锦世纪,https://www.lagou.com/jobs/7123657.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-26,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/680772c20db099343b7e77846dfd3d40bd57f91e6734c5ed.html,"企业服务,数据服务 / 未融资 / 15-50人",“五险一金，不考勤，学习氛围好，有发展前景”
243,4982951,PHP工程师,4k-8k,297792,穗源网络科技,https://www.lagou.com/jobs/4982951.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-26,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/606f0ab1d8696bdc8974c651013ef39426f3bb966c021553.html,"移动互联网,企业服务 / 未融资 / 少于15人","“绩效奖金,晋升空间大,快速成长”"
244,8606006,PHP,15k-25k,120897744,百映科技,https://www.lagou.com/jobs/8606006.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-26,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/72aaab8d6ba7f8a61d21110e3b64df007cb064bfb2cfb53fd6845754e0dc4975.html,IT技术服务｜咨询 / 不需要融资 / 150-500人,“早九晚六，同事nice，”
245,6005970,php开发工程师,7k-10k,44839,优路加,https://www.lagou.com/jobs/6005970.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-26,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/4e5d2dbcd4cd25f08cc6b31d7ee3187a64d95ec3df6d7dc9.html,移动互联网 / 未融资 / 150-500人,“六险一金，年底双薪，周末双休，员工旅游”
246,8862268,周末双休PHP开发工程师,11k-13k,118480011,亿达信息,https://www.lagou.com/jobs/8862268.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-26,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/cdc7245b826f1914bfa32ccd67333d7ba67768c1e97014911d6decde09c1ff9f.html,"软件服务｜咨询,IT技术服务｜咨询,人工智能服务 / 上市公司 / 2000人以上",“六险一金团建活动节假日礼物一年一次普调”
247,8861843,php开发工程师,10k-12k,121847946,金磁石,https://www.lagou.com/jobs/8861843.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-26,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/a0b52287dd8a0319c53804be9124e04d4e1fcce7ad28bb81fc6b6705dd6f9148.html,企业服务 / 不需要融资 / 50-150人,“【欧派】猎头职位”
248,6412240,php开发工程师,6k-10k,705521,广州市互利信息科技有限公司,https://www.lagou.com/jobs/6412240.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-25,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/743b5f52e7df44493952d9984edd192309f1628914726463.html,其他 / 未融资 / 500-2000人,“接触项目广泛”
249,8860445,php开发工程师,11k-13k,121735641,添才翰格,https://www.lagou.com/jobs/8860445.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-25,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/2f3f4a13ef1aa8c01376636c5c100cfa4ff88c23860e022b4110ed2b75712087.html,企业服务 / 未融资 / 50-150人,“欧派 公司猎头职位”
250,8285012,php开发工程师,8k-15k,82879217,游金喜,https://www.lagou.com/jobs/8285012.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-25,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/ecbcaa2a9691f0670f925456e7cfa9ce2d7cb590bb8f0a1f94e52a2f8195b482.html,"物联网,消费生活,专业服务｜咨询 / 天使轮 / 少于15人",“奖金+股权+上升空间”
251,8763499,php/node.js开发工程师,20k-35k,5832,微博,https://www.lagou.com/jobs/8763499.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-25,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/08493074889f5f0184cf09490f6abe6515d9d66954fbd085.html,社交媒体 / 上市公司 / 2000人以上,“技术挑战、从零到一、重点业务”
252,7817319,php开发工程师,6k-10k,362371,云木网络,https://www.lagou.com/jobs/7817319.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-25,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/fe85bdffef43452cdde850a8b35747d1de1eaa04f58bf794.html,"电商,游戏 / 未融资 / 15-50人",“单双休 发展前景”
253,8509511,后端php开发工程师,10k-20k,108172,风远科技,https://www.lagou.com/jobs/8509511.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-25,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/5e0362c3dffb618ddecfc5d714359587bfd2fe1bd6aa7248.html,"移动互联网,社交 / 未融资 / 15-50人",“发展空间好 奖金丰厚 行业领先”
254,8857941,php开发工程师,10k-15k,120598593,添楚瀚才传媒,https://www.lagou.com/jobs/8857941.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-25,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/82af0867e38131773ead89861b120461a894ae4664f668b683b70bf5030a7a36.html,"工具类产品,IT技术服务｜咨询,专业服务｜咨询 / 未融资 / 150-500人",“双休”
255,8467185,php开发工程师,15k-25k,5832,微博,https://www.lagou.com/jobs/8467185.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-25,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/b44eef0ccad129cfe721add645bd2af1cd777b0e6bcbb4ab.html,社交媒体 / 上市公司 / 2000人以上,“大平台 高福利”
256,8858184,php开发工程师,15k-23k,121847946,金磁石,https://www.lagou.com/jobs/8858184.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-25,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/78aa637752f064a83a4265ad062ef66512668af9a5027e1e27ca05e45a8324d4.html,企业服务 / 不需要融资 / 50-150人,“【小满科技】猎头职位”
257,5581817,php后端 开发工程师,10k-20k,23827,山景信息技术,https://www.lagou.com/jobs/5581817.html?show=b6b910cafb5c4d0098753953a5d6a6e1,2021-05-25,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/feabac9ba3c56952ad734e7b69b83acab847060ad0ebdc85.html,"电商平台,软件服务｜咨询,数据服务｜咨询 / 未融资 / 少于15人","“单双休,弹性工作制,五险一金”"
